patch,report
reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_3round.sol,reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_3round_vulns_Medium.json
reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_1round.sol,reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_1round_vulns_Medium.json
reentrancy/modifier_reentrancy/modifier_reentrancy_4round.sol,reentrancy/modifier_reentrancy/modifier_reentrancy_4round_vulns_Medium.json
reentrancy/modifier_reentrancy/modifier_reentrancy_1round.sol,reentrancy/modifier_reentrancy/modifier_reentrancy_1round_vulns_Medium.json
reentrancy/modifier_reentrancy/modifier_reentrancy_2round.sol,reentrancy/modifier_reentrancy/modifier_reentrancy_2round_vulns_Medium.json
reentrancy/modifier_reentrancy/modifier_reentrancy_3round.sol,reentrancy/modifier_reentrancy/modifier_reentrancy_3round_vulns_Medium.json
time_manipulation/ether_lotto/ether_lotto_4round.sol,time_manipulation/ether_lotto/ether_lotto_4round_vulns_Medium.json
time_manipulation/ether_lotto/ether_lotto_3round.sol,time_manipulation/ether_lotto/ether_lotto_3round_vulns_Medium.json
time_manipulation/ether_lotto/ether_lotto_1round.sol,time_manipulation/ether_lotto/ether_lotto_1round_vulns_Medium.json
time_manipulation/ether_lotto/ether_lotto_2round.sol,time_manipulation/ether_lotto/ether_lotto_2round_vulns_Medium.json
time_manipulation/roulette/roulette_1round.sol,time_manipulation/roulette/roulette_1round_vulns_Medium.json
time_manipulation/roulette/roulette_2round.sol,time_manipulation/roulette/roulette_2round_vulns_Medium.json
time_manipulation/roulette/roulette_3round.sol,time_manipulation/roulette/roulette_3round_vulns_Medium.json
time_manipulation/roulette/roulette_4round.sol,time_manipulation/roulette/roulette_4round_vulns_Medium.json
time_manipulation/governmental_survey/governmental_survey_4round.sol,time_manipulation/governmental_survey/governmental_survey_4round_vulns_Medium.json
time_manipulation/governmental_survey/governmental_survey_2round.sol,time_manipulation/governmental_survey/governmental_survey_2round_vulns_Medium.json
time_manipulation/governmental_survey/governmental_survey_3round.sol,time_manipulation/governmental_survey/governmental_survey_3round_vulns_Medium.json
time_manipulation/governmental_survey/governmental_survey_1round.sol,time_manipulation/governmental_survey/governmental_survey_1round_vulns_Medium.json
time_manipulation/lottopollo/lottopollo_1round.sol,time_manipulation/lottopollo/lottopollo_1round_vulns_Medium.json
time_manipulation/lottopollo/lottopollo_2round.sol,time_manipulation/lottopollo/lottopollo_2round_vulns_Medium.json
time_manipulation/lottopollo/lottopollo_3round.sol,time_manipulation/lottopollo/lottopollo_3round_vulns_Medium.json
time_manipulation/lottopollo/lottopollo_4round.sol,time_manipulation/lottopollo/lottopollo_4round_vulns_Medium.json
front_running/odds_and_evens/odds_and_evens_3round.sol,front_running/odds_and_evens/odds_and_evens_3round_vulns_Medium.json
front_running/odds_and_evens/odds_and_evens_4round.sol,front_running/odds_and_evens/odds_and_evens_4round_vulns_Medium.json
front_running/odds_and_evens/odds_and_evens_1round.sol,front_running/odds_and_evens/odds_and_evens_1round_vulns_Medium.json
front_running/FindThisHash/FindThisHash_4round.sol,front_running/FindThisHash/FindThisHash_4round_vulns_Medium.json
front_running/FindThisHash/FindThisHash_2round.sol,front_running/FindThisHash/FindThisHash_2round_vulns_Medium.json
front_running/FindThisHash/FindThisHash_1round.sol,front_running/FindThisHash/FindThisHash_1round_vulns_Medium.json
front_running/FindThisHash/FindThisHash_3round.sol,front_running/FindThisHash/FindThisHash_3round_vulns_Medium.json
other/crypto_roulette/crypto_roulette_3round.sol,other/crypto_roulette/crypto_roulette_3round_vulns_Medium.json
other/crypto_roulette/crypto_roulette_4round.sol,other/crypto_roulette/crypto_roulette_4round_vulns_Medium.json
other/crypto_roulette/crypto_roulette_1round.sol,other/crypto_roulette/crypto_roulette_1round_vulns_Medium.json
other/crypto_roulette/crypto_roulette_2round.sol,other/crypto_roulette/crypto_roulette_2round_vulns_Medium.json
other/open_address_lottery/open_address_lottery_3round.sol,other/open_address_lottery/open_address_lottery_3round_vulns_Medium.json
other/open_address_lottery/open_address_lottery_4round.sol,other/open_address_lottery/open_address_lottery_4round_vulns_Medium.json
other/open_address_lottery/open_address_lottery_1round.sol,other/open_address_lottery/open_address_lottery_1round_vulns_Medium.json
other/open_address_lottery/open_address_lottery_2round.sol,other/open_address_lottery/open_address_lottery_2round_vulns_Medium.json
other/name_registrar/name_registrar_2round.sol,other/name_registrar/name_registrar_2round_vulns_Medium.json
other/name_registrar/name_registrar_3round.sol,other/name_registrar/name_registrar_3round_vulns_Medium.json
other/name_registrar/name_registrar_4round.sol,other/name_registrar/name_registrar_4round_vulns_Medium.json
other/name_registrar/name_registrar_1round.sol,other/name_registrar/name_registrar_1round_vulns_Medium.json
access_control/arbitrary_location_write_simple/arbitrary_location_write_simple_3round.sol,access_control/arbitrary_location_write_simple/arbitrary_location_write_simple_3round_vulns_Medium.json
access_control/arbitrary_location_write_simple/arbitrary_location_write_simple_2round.sol,access_control/arbitrary_location_write_simple/arbitrary_location_write_simple_2round_vulns_Medium.json
access_control/arbitrary_location_write_simple/arbitrary_location_write_simple_4round.sol,access_control/arbitrary_location_write_simple/arbitrary_location_write_simple_4round_vulns_Medium.json
access_control/arbitrary_location_write_simple/arbitrary_location_write_simple_1round.sol,access_control/arbitrary_location_write_simple/arbitrary_location_write_simple_1round_vulns_Medium.json
access_control/parity_wallet_bug_2/parity_wallet_bug_2_3round.sol,access_control/parity_wallet_bug_2/parity_wallet_bug_2_3round_vulns_Medium.json
access_control/parity_wallet_bug_2/parity_wallet_bug_2_1round.sol,access_control/parity_wallet_bug_2/parity_wallet_bug_2_1round_vulns_Medium.json
access_control/parity_wallet_bug_2/parity_wallet_bug_2_2round.sol,access_control/parity_wallet_bug_2/parity_wallet_bug_2_2round_vulns_Medium.json
access_control/parity_wallet_bug_2/parity_wallet_bug_2_4round.sol,access_control/parity_wallet_bug_2/parity_wallet_bug_2_4round_vulns_Medium.json
access_control/FibonacciBalance/FibonacciBalance_2round.sol,access_control/FibonacciBalance/FibonacciBalance_2round_vulns_Medium.json
access_control/FibonacciBalance/FibonacciBalance_1round.sol,access_control/FibonacciBalance/FibonacciBalance_1round_vulns_Medium.json
access_control/FibonacciBalance/FibonacciBalance_3round.sol,access_control/FibonacciBalance/FibonacciBalance_3round_vulns_Medium.json
access_control/FibonacciBalance/FibonacciBalance_4round.sol,access_control/FibonacciBalance/FibonacciBalance_4round_vulns_Medium.json
access_control/rubixi/rubixi_4round.sol,access_control/rubixi/rubixi_4round_vulns_Medium.json
access_control/rubixi/rubixi_3round.sol,access_control/rubixi/rubixi_3round_vulns_Medium.json
access_control/rubixi/rubixi_2round.sol,access_control/rubixi/rubixi_2round_vulns_Medium.json
access_control/rubixi/rubixi_1round.sol,access_control/rubixi/rubixi_1round_vulns_Medium.json
